DNO_Name,DNO_Code,Tariff_Name,LLFCs,PCs,Red_Rate_p_kWh,Amber_Rate_p_kWh,Green_Rate_p_kWh,Fixed_Charge_p_day,Capacity_Charge_p_kVA_day,Document,Document_Reference,Source_Sheet
South West,SWEST,Domestic Aggregated with Residual,"10, 20, 30, 40, 202, L21, L22, L23, L24","1, 2 or 0",16.367,0.708,0.044,18.68,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Domestic Aggregated (Related MPAN),430,2,16.367,0.708,0.044,0.0,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated No Residual,"N10, N20, N30, L50, L60, L70, L80",3 to 8 or 0,15.644,0.677,0.042,12.19,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated Band 1,"1, 2, 3, 110, 203, 210, L41, L42, L43, L44 ",3 to 8 or 0,15.644,0.677,0.042,17.08,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated Band 2,"N12, N22, N32, L52, L62, L72, L82",3 to 8 or 0,15.644,0.677,0.042,38.16,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated Band 3,"N13, N23, N33, L53, L63, L73, L83",3 to 8 or 0,15.644,0.677,0.042,73.45,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated Band 4,"N14, N24, N34, L54, L64, L74, L84",3 to 8 or 0,15.644,0.677,0.042,213.58,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated (related MPAN),251,4,15.644,0.677,0.042,0.0,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific No Residual,"L00, LST",0,11.385,0.444,0.026,16.3,4.73,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 1,570,0,11.385,0.444,0.026,337.23,4.73,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 2,L02,0,11.385,0.444,0.026,615.73,4.73,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 3,L03,0,11.385,0.444,0.026,943.33,4.73,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 4,L04,0,11.385,0.444,0.026,2012.0,4.73,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific No Residual,"S00, SST",0,7.648,0.226,0.011,12.79,4.31,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 1,540,0,7.648,0.226,0.011,333.71,4.31,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 2,S02,0,7.648,0.226,0.011,612.21,4.31,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 3,S03,0,7.648,0.226,0.011,939.81,4.31,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 4,S04,0,7.648,0.226,0.011,2008.48,4.31,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific No Residual,"H00, HST",0,5.673,0.12,0.004,115.83,3.72,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 1,510,0,5.673,0.12,0.004,2045.12,3.72,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 2,H02,0,5.673,0.12,0.004,5010.97,3.72,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 3,H03,0,5.673,0.12,0.004,10862.94,3.72,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 4,H04,0,5.673,0.12,0.004,27021.02,3.72,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Unmetered Supplies,"977, 980, 978, 979, 970","0, 1 or 8",45.694,3.076,2.311,0.0,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Aggregated,581,0,-10.054,-0.435,-0.027,0.0,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Aggregated,551,0,-9.085,-0.37,-0.022,0.0,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Site Specific,"581, 527",0,-10.054,-0.435,-0.027,0.0,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Site Specific no RP charge,"91, 92",0,-10.054,-0.435,-0.027,0.0,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Site Specific,"551, 526",0,-9.085,-0.37,-0.022,0.0,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Site Specific no RP charge,"93, 94",0,-9.085,-0.37,-0.022,0.0,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Generation Site Specific,"521, 524",0,-5.87,-0.155,-0.007,72.32,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Generation Site Specific no RP charge,"95, 96",0,-5.87,-0.155,-0.007,72.32,0.0,SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx,2023 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Domestic Aggregated with Residual,"10, 20, 30, 40, 202, L21, L22, L23, L24","1, 2 or 0",15.165,0.758,0.054,29.42,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Domestic Aggregated (Related MPAN),430,2,15.165,0.758,0.054,0.0,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated No Residual,"N10, N20, N30, L50, L60, L70, L80",3 to 8 or 0,16.257,0.813,0.057,12.64,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated Band 1,"1, 2, 3, 110, 203, 210, L41, L42, L43, L44 ",3 to 8 or 0,16.257,0.813,0.057,20.9,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated Band 2,"N12, N22, N32, L52, L62, L72, L82",3 to 8 or 0,16.257,0.813,0.057,61.37,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated Band 3,"N13, N23, N33, L53, L63, L73, L83",3 to 8 or 0,16.257,0.813,0.057,129.55,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated Band 4,"N14, N24, N34, L54, L64, L74, L84",3 to 8 or 0,16.257,0.813,0.057,393.94,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated (related MPAN),251,4,16.257,0.813,0.057,0.0,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific No Residual,"L00, LST",0,10.983,0.499,0.034,17.29,5.18,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 1,570,0,10.983,0.499,0.034,653.9,5.18,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 2,L02,0,10.983,0.499,0.034,1176.25,5.18,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 3,L03,0,10.983,0.499,0.034,1808.63,5.18,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 4,L04,0,10.983,0.499,0.034,3826.05,5.18,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific No Residual,"S00, SST",0,8.013,0.285,0.016,13.66,4.86,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 1,540,0,8.013,0.285,0.016,650.26,4.86,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 2,S02,0,8.013,0.285,0.016,1172.61,4.86,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 3,S03,0,8.013,0.285,0.016,1805.0,4.86,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 4,S04,0,8.013,0.285,0.016,3822.41,4.86,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific No Residual,"H00, HST",0,5.647,0.153,0.006,120.17,4.09,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 1,510,0,5.647,0.153,0.006,3900.97,4.09,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 2,H02,0,5.647,0.153,0.006,9478.21,4.09,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 3,H03,0,5.647,0.153,0.006,20867.59,4.09,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 4,H04,0,5.647,0.153,0.006,52576.94,4.09,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Unmetered Supplies,"977, 980, 978, 979, 970","0, 1 or 8",44.211,4.494,3.601,0.0,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Aggregated,581,0,-10.4,-0.52,-0.037,0.0,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Aggregated,551,0,-9.321,-0.44,-0.03,0.0,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Site Specific,"581, 527",0,-10.4,-0.52,-0.037,0.0,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Site Specific no RP charge,"91, 92",0,-10.4,-0.52,-0.037,0.0,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Site Specific,"551, 526",0,-9.321,-0.44,-0.03,0.0,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Site Specific no RP charge,"93, 94",0,-9.321,-0.44,-0.03,0.0,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Generation Site Specific,"521, 524",0,-5.927,-0.191,-0.01,74.76,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Generation Site Specific no RP charge,"95, 96",0,-5.927,-0.191,-0.01,74.76,0.0,SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
